timestamp,gpu_util_pct,mem_util_pct,mem_used_MB,mem_total_MB
2026/06/02 14:27:31.308, 0, 0, 1014, 23034
2026/06/02 14:27:36.310, 0, 0, 1014, 23034
2026/06/02 14:27:41.311, 0, 0, 1014, 23034
2026/06/02 14:27:46.312, 0, 0, 1014, 23034
2026/06/02 14:27:51.313, 0, 0, 1014, 23034
2026/06/02 14:27:56.314, 0, 0, 1014, 23034
2026/06/02 14:28:01.315, 0, 0, 1014, 23034
2026/06/02 14:28:06.316, 0, 0, 1014, 23034
2026/06/02 14:28:11.318, 0, 0, 1014, 23034
2026/06/02 14:28:16.319, 0, 0, 1014, 23034
2026/06/02 14:28:21.320, 0, 0, 1014, 23034
2026/06/02 14:28:26.322, 0, 0, 1014, 23034
2026/06/02 14:28:31.323, 0, 0, 1014, 23034
2026/06/02 14:28:36.323, 0, 0, 1014, 23034
2026/06/02 14:28:41.325, 0, 0, 1014, 23034
2026/06/02 14:28:46.326, 0, 0, 1014, 23034
2026/06/02 14:28:51.327, 0, 0, 1014, 23034
2026/06/02 14:28:56.328, 0, 0, 1014, 23034
2026/06/02 14:29:01.329, 0, 0, 1014, 23034
2026/06/02 14:29:06.330, 0, 0, 1014, 23034
2026/06/02 14:29:11.331, 0, 0, 1014, 23034
2026/06/02 14:29:16.333, 0, 0, 1014, 23034
2026/06/02 14:29:21.334, 0, 0, 1014, 23034
2026/06/02 14:29:26.335, 0, 0, 1014, 23034
2026/06/02 14:29:31.336, 0, 0, 1014, 23034
2026/06/02 14:29:36.337, 0, 0, 1014, 23034
2026/06/02 14:29:41.338, 0, 0, 1014, 23034
2026/06/02 14:29:46.339, 0, 0, 1014, 23034
2026/06/02 14:29:51.341, 0, 0, 1014, 23034
2026/06/02 14:29:56.342, 0, 0, 1014, 23034
2026/06/02 14:30:01.343, 0, 0, 1014, 23034
2026/06/02 14:30:06.344, 0, 0, 1014, 23034
2026/06/02 14:30:11.345, 0, 0, 1014, 23034
2026/06/02 14:30:16.347, 0, 0, 1014, 23034
2026/06/02 14:30:21.348, 0, 0, 1014, 23034
2026/06/02 14:30:26.348, 0, 0, 1014, 23034
2026/06/02 14:30:31.350, 0, 0, 1014, 23034
2026/06/02 14:30:36.350, 0, 0, 1014, 23034
2026/06/02 14:30:41.352, 0, 0, 1014, 23034
2026/06/02 14:30:46.353, 0, 0, 1014, 23034
2026/06/02 14:30:51.355, 0, 0, 1014, 23034
2026/06/02 14:30:56.356, 0, 0, 1014, 23034
2026/06/02 14:31:01.357, 0, 0, 1014, 23034
2026/06/02 14:31:06.359, 0, 0, 1014, 23034
2026/06/02 14:31:11.360, 0, 0, 1014, 23034
2026/06/02 14:31:16.360, 0, 0, 1014, 23034
2026/06/02 14:31:21.361, 0, 0, 1014, 23034
2026/06/02 14:31:26.362, 0, 0, 1014, 23034
2026/06/02 14:31:31.362, 0, 0, 1014, 23034
2026/06/02 14:31:36.363, 0, 0, 1014, 23034
2026/06/02 14:31:41.364, 0, 0, 1014, 23034
2026/06/02 14:31:46.364, 0, 0, 1014, 23034
2026/06/02 14:31:51.366, 0, 0, 1014, 23034
2026/06/02 14:31:56.366, 0, 0, 1014, 23034
2026/06/02 14:32:01.368, 0, 0, 1014, 23034
2026/06/02 14:32:06.369, 0, 0, 1014, 23034
2026/06/02 14:32:11.370, 0, 0, 1014, 23034
2026/06/02 14:32:16.372, 0, 0, 1014, 23034
2026/06/02 14:32:21.372, 0, 0, 1014, 23034
2026/06/02 14:32:26.373, 0, 0, 1014, 23034
2026/06/02 14:32:31.375, 0, 0, 1014, 23034
2026/06/02 14:32:36.376, 0, 0, 1014, 23034
2026/06/02 14:32:41.377, 0, 0, 1014, 23034
2026/06/02 14:32:46.378, 0, 0, 1014, 23034
2026/06/02 14:32:51.379, 0, 0, 1014, 23034
2026/06/02 14:32:56.380, 0, 0, 1014, 23034
2026/06/02 14:33:01.381, 0, 0, 1014, 23034
2026/06/02 14:33:06.383, 0, 0, 1014, 23034
2026/06/02 14:33:11.383, 0, 0, 1014, 23034
2026/06/02 14:33:16.384, 0, 0, 1014, 23034
2026/06/02 14:33:21.385, 0, 0, 1014, 23034
2026/06/02 14:33:26.387, 0, 0, 1014, 23034
2026/06/02 14:33:31.388, 0, 0, 1014, 23034
2026/06/02 14:33:36.389, 0, 0, 1014, 23034
2026/06/02 14:33:41.390, 0, 0, 1014, 23034
2026/06/02 14:33:46.391, 0, 0, 1014, 23034
2026/06/02 14:33:51.392, 0, 0, 1014, 23034
2026/06/02 14:33:56.393, 0, 0, 1014, 23034
2026/06/02 14:34:01.394, 0, 0, 1014, 23034
2026/06/02 14:34:06.396, 0, 0, 1014, 23034
2026/06/02 14:34:11.397, 0, 0, 1014, 23034
2026/06/02 14:34:16.398, 0, 0, 1014, 23034
2026/06/02 14:34:21.399, 0, 0, 1014, 23034
2026/06/02 14:34:26.400, 0, 0, 1014, 23034
2026/06/02 14:34:31.401, 0, 0, 1014, 23034
2026/06/02 14:34:36.402, 0, 0, 1014, 23034
2026/06/02 14:34:41.403, 0, 0, 1014, 23034
2026/06/02 14:34:46.405, 0, 0, 1014, 23034
2026/06/02 14:34:51.406, 0, 0, 1014, 23034
2026/06/02 14:34:56.407, 0, 0, 1014, 23034
2026/06/02 14:35:01.409, 0, 0, 1014, 23034
2026/06/02 14:35:06.409, 0, 0, 1014, 23034
2026/06/02 14:35:11.410, 0, 0, 1014, 23034
2026/06/02 14:35:16.411, 0, 0, 1014, 23034
2026/06/02 14:35:21.412, 0, 0, 1014, 23034
2026/06/02 14:35:26.413, 0, 0, 1014, 23034
2026/06/02 14:35:31.415, 0, 0, 1014, 23034
2026/06/02 14:35:36.416, 0, 0, 1014, 23034
