timestamp,cpu_util_pct,mem_used_MB,mem_total_MB,swap_used_MB
2026/06/04 23:35:14,0.2,3730,61909,0
2026/06/04 23:35:19,0.4,3730,61909,0
2026/06/04 23:35:23,0.2,3730,61909,0
2026/06/04 23:35:28,0.2,3730,61909,0
2026/06/04 23:35:32,0.4,3730,61909,0
2026/06/04 23:35:37,0.2,3730,61909,0
2026/06/04 23:35:41,0.1,3729,61909,0
2026/06/04 23:35:46,0.1,3730,61909,0
2026/06/04 23:35:51,0.2,3731,61909,0
2026/06/04 23:35:55,0.1,3731,61909,0
2026/06/04 23:36:00,0.1,3731,61909,0
2026/06/04 23:36:04,0.4,3731,61909,0
2026/06/04 23:36:09,0.4,3732,61909,0
2026/06/04 23:36:13,0.1,3731,61909,0
2026/06/04 23:36:18,0.2,3731,61909,0
2026/06/04 23:36:22,0.2,3731,61909,0
2026/06/04 23:36:27,0.2,3731,61909,0
2026/06/04 23:36:31,0.4,3731,61909,0
2026/06/04 23:36:36,0.2,3731,61909,0
2026/06/04 23:36:40,0.4,3732,61909,0
2026/06/04 23:36:45,0.1,3733,61909,0
2026/06/04 23:36:49,0.4,3732,61909,0
2026/06/04 23:36:54,0.2,3732,61909,0
2026/06/04 23:36:58,0.1,3732,61909,0
2026/06/04 23:37:03,0.1,3732,61909,0
2026/06/04 23:37:07,0.2,3732,61909,0
2026/06/04 23:37:12,0.2,3732,61909,0
2026/06/04 23:37:16,0.5,3731,61909,0
2026/06/04 23:37:21,0.1,3731,61909,0
2026/06/04 23:37:25,0.2,3732,61909,0
2026/06/04 23:37:30,0.1,3732,61909,0
2026/06/04 23:37:34,0.1,3732,61909,0
2026/06/04 23:37:39,0.4,3732,61909,0
2026/06/04 23:37:43,0.4,3733,61909,0
2026/06/04 23:37:48,0.2,3733,61909,0
2026/06/04 23:37:53,0.1,3733,61909,0
2026/06/04 23:37:57,0.4,3732,61909,0
2026/06/04 23:38:02,0.1,3732,61909,0
2026/06/04 23:38:06,0.4,3733,61909,0
2026/06/04 23:38:11,0.2,3733,61909,0
2026/06/04 23:38:15,0.4,3733,61909,0
2026/06/04 23:38:20,0.2,3732,61909,0
2026/06/04 23:38:24,0.2,3733,61909,0
2026/06/04 23:38:29,0.4,3732,61909,0
2026/06/04 23:38:33,0.2,3732,61909,0
2026/06/04 23:38:38,0.2,3733,61909,0
2026/06/04 23:38:42,0.1,3732,61909,0
2026/06/04 23:38:47,0.2,3731,61909,0
2026/06/04 23:38:51,0.1,3731,61909,0
2026/06/04 23:38:56,0.2,3731,61909,0
2026/06/04 23:39:00,0.4,3731,61909,0
2026/06/04 23:39:05,0.2,3732,61909,0
